EqpID,ModuleName,E10State,StatusCode,ProcessStatus,PutTime
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 16:47:14"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 16:47:28"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 16:47:35"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 16:47:45"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 16:47:55"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 16:48:06"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 16:49:25"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 16:49:32"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 16:49:35"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 16:49:42"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 16:49:55"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 16:50:04"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 16:50:25"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 16:50:35"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 16:50:35"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 16:50:43"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 16:51:04"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 16:51:14"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 16:51:48"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 16:52:15"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 16:52:31"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 16:52:43"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 16:52:47"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 16:52:56"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 16:52:59"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 16:53:15"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 16:53:26"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 16:54:39"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 16:54:48"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-06 16:55:21"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 16:55:31"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 16:55:44"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 16:55:53"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 16:55:56"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 16:56:10"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 16:56:12"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-06 16:56:19"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 16:56:43"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 16:57:00"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 16:57:10"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 16:57:28"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 16:57:38"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 16:58:44"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 16:59:00"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 16:59:11"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 16:59:20"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 16:59:33"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 16:59:39"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 16:59:42"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 16:59:50"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:00:04"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:00:21"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:00:24"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:00:33"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:00:55"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:01:51"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 17:01:59"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:02:12"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:02:23"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:02:28"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:02:33"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:03:11"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:03:21"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:03:40"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:03:46"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:03:55"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:03:55"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:04:18"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:04:28"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 17:04:40"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:04:50"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:05:19"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-06 17:05:28"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:05:38"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:06:11"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:06:28"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:06:35"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 17:06:45"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:06:46"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:06:56"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:07:08"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:07:23"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:08:29"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:08:38"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:08:59"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:09:17"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:09:18"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:09:26"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-06 17:09:28"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:09:46"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:10:03"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:10:15"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:10:24"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 17:10:43"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:10:54"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:11:18"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:11:29"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:11:49"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:11:59"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:12:07"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:12:23"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:12:53"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:12:53"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 17:13:01"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:13:14"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:13:25"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:13:31"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:13:34"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 17:13:48"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:13:59"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:14:39"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 17:14:48"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:15:13"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:15:22"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:15:43"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:15:52"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:16:13"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:16:15"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:16:30"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:16:41"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-06 17:16:51"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-06 17:17:49"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:17:58"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:18:09"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:18:13"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:18:19"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:18:30"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:18:33"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:18:43"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:19:03"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:19:13"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:19:21"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:19:31"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:20:08"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:20:59"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:21:15"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:21:20"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:21:29"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-06 17:21:30"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:21:38"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 17:21:42"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:21:53"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:21:53"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 17:22:03"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:22:21"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:22:38"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:22:58"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:23:08"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:23:29"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:24:06"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:24:15"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:24:19"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:24:35"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 17:25:11"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:25:21"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:25:24"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:25:32"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:25:33"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 17:25:40"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:25:48"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:25:59"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:26:20"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:26:29"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:27:05"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:27:22"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:27:23"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:27:32"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:27:42"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:28:13"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:28:30"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:28:43"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:28:52"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:29:09"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 17:29:19"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-06 17:29:51"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:30:00"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:30:12"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:30:13"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-06 17:30:22"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:30:23"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:30:34"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:30:51"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:31:20"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:31:30"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:31:33"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:31:49"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:32:39"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:32:48"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:33:03"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:33:14"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:33:41"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-06 17:33:51"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 17:34:03"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:34:14"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:34:26"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:34:43"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:34:53"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:35:03"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:35:29"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:35:45"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:35:59"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:36:08"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:37:33"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 17:37:42"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:37:50"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:37:54"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:38:11"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:38:36"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:38:45"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:38:49"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 17:39:04"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:39:05"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:39:14"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:39:54"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:40:03"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:40:40"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:40:49"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:41:01"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-06 17:41:11"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:41:35"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:41:42"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:41:52"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:42:02"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:42:12"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-06 17:42:31"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:42:40"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:42:44"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:43:00"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:43:29"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 17:43:39"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:44:32"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:44:41"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:44:42"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-06 17:44:53"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:45:05"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:45:21"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:45:35"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:45:51"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:46:00"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 17:46:19"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:46:30"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:47:22"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:47:33"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 17:48:12"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 17:48:20"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:48:25"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:48:35"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:48:50"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:49:07"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 17:49:31"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:49:37"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:49:41"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:50:19"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:50:29"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:51:15"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 17:51:24"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:53:09"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-06 17:53:13"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:53:22"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:53:25"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 17:54:13"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:54:22"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 17:55:17"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 17:55:27"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:56:12"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 17:56:15"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 17:56:25"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-06 17:56:44"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 17:56:55"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 17:57:03"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 17:57:19"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 17:58:05"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 17:58:14"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 17:59:02"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 17:59:11"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 17:59:15"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 17:59:32"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 17:59:54"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 18:00:09"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 18:00:19"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-06 18:00:37"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-06 18:00:48"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 18:00:54"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 18:01:11"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 18:01:51"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 18:02:01"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-06 18:02:19"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 18:02:22"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 18:02:29"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-06 18:02:31"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 18:02:44"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 18:02:53"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 18:03:09"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 18:03:26"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 18:03:27"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 18:04:01"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 18:04:10"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-06 18:05:09"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-06 18:05:25"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 18:05:33"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-06 18:05:44"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 18:06:16"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 18:06:19"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-06 18:06:25"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-06 18:06:28"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-06 18:07:01"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-06 18:07:18"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-06 18:07:59"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-06 18:08:15"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-06 18:08:24"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-06 18:08:41"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-06 18:08:51"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-06 18:09:07"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-06 18:09:16"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-06 18:10:08"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-06 18:10:18"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-06 18:10:49"
